seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng,seller_geo_city,seller_geo_state
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,-23.64056372252822,-46.494431842210396,santo andre,SP
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,-22.211471483564306,-49.65862497197638,garca,SP
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,-21.773562635668824,-52.115709937410585,presidente epitacio,SP
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,-30.07133502892093,-51.17775102637313,porto alegre,RS
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,-23.519193185045893,-46.533632452774356,sao paulo,SP
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,-19.86949505446246,-43.9509439543507,belo horizonte,MG
9d213f303afae4983637247556438ede,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,-16.720564633183724,-49.31057114298072,goiania,GO
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,-23.50697691302585,-46.57712086357543,sao paulo,SP
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,-21.73706314242179,-48.687600901117015,tabatinga,SP
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,-23.68807971060781,-46.56182137843302,sao bernardo do campo,SP
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,-24.711673570658885,-53.74760648134386,toledo,PR
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,-25.50862287827932,-49.226688173955225,curitiba,PR
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,-26.331777299276474,-48.84943205286777,joinville,SC
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,-23.479934887284397,-46.74217745507366,sao paulo,SP
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,-16.400187212609048,-39.26274691403601,arraial d'ajuda,BA
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,-22.600004259281896,-47.40712858731964,limeira,SP
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,-3.9538412260976616,-38.615167640864634,pacatuba,CE
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,-22.614621137795265,-46.709593428612386,serra negra,SP
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,-23.609430024757696,-46.66050227039208,sao paulo,SP
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,-22.86940966621501,-43.55658717782943,rio de janeiro,RJ
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,-15.54095046484551,-47.33733368967047,formosa,GO
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,-23.477578195722135,-46.541043087692785,guarulhos,SP
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,-23.55574490427214,-46.594607877507244,sao paulo,SP
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,-23.74349754942539,-46.706328705967096,sao paulo,SP
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,-22.94923036239725,-43.02805520804324,niteroi,RJ
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,-22.26258413023529,-46.1711239405763,borda da mata,MG
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,-25.528423545694107,-49.27549000055633,curitiba,PR
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,-23.452929299956928,-45.093219408528476,ubatuba,SP
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,-24.702966464945906,-54.23744799743772,entre rios do oeste,PR
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,-21.999484484661423,-47.88750366919187,sao carlos,SP
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,-22.247210939506797,-45.70752067761215,santa rita do sapucai,MG
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,-21.12894493607704,-49.017168616382435,catanduva,SP
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,-23.937701640508337,-46.32599744254459,santos,SP
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,-22.883894678436565,-43.30538425605098,rio de janeiro,RJ
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP,-23.60768984210527,-46.752814815789456,taboao da serra,SP
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,-23.53123454241979,-46.50691508220304,sao paulo,SP
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,-20.46253562176835,-45.433058998165116,formiga,MG
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,-23.520724956071753,-46.66593897144172,sao paulo,SP
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,-23.95460047631287,-46.3377311534732,santos,SP
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,-29.172669488726473,-51.21072933509023,caxias do sul,RS
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,-22.40021353511366,-41.81555267555438,macae,RJ
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,-12.893166748087063,-38.33787462509412,lauro de freitas,BA
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,-19.897440327172728,-43.95717776039552,belo horizonte,MG
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,-22.391765540585514,-47.548511125728616,rio claro,SP
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,-29.46055671555411,-51.966717167345216,lajeado,RS
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,-24.986482985801874,-53.49319710647036,cascavel,PR
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,-21.201064692224882,-47.80236637602176,ribeirao preto,SP
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,-29.61111067145766,-52.193313555031075,venancio aires,RS
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,-20.43232199650956,-54.672139206007905,campo grande,MS
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,-20.790373567376047,-49.41826248454062,sao jose do rio preto,SP
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,-26.890665854149656,-48.65532838709395,navegantes,SC
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,-19.93185558700408,-43.932647431010295,belo horizonte,MG
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,-23.654337222511014,-46.56720926554255,sao bernardo do campo,SP
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,-23.609451894779582,-46.917533310850175,cotia,SP
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,-23.489760624425745,-46.5776765153455,sao paulo,SP
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,-23.685732516732607,-46.67796462779876,sao paulo,SP
0af977692321d895349eded183341d28,11070,santos,SP,-23.95674767368625,-46.34527196911746,santos,SP
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,-22.600004259281896,-47.40712858731964,limeira,SP
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,-23.461573403635924,-46.91529507169107,santana de parnaiba,SP
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,-25.490559269496057,-49.30202735573883,curitiba,PR
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,-22.578126240918923,-44.96154905740904,cruzeiro,SP
ace601496e211a664100321f038f50af,2372,sao paulo,SP,-23.46009453860665,-46.62462503200484,sao paulo,SP
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,-23.681661597834157,-46.62333330778583,diadema,SP
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,-23.52385994109238,-46.695805542639675,sao paulo,SP
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,-23.431130605372818,-51.918235319335594,maringa,PR
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,-29.68943650014343,-53.79833260135035,santa maria,RS
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,-15.79970985118922,-47.95136301648393,brasilia,DF
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,-23.520376831300773,-47.46298465265633,sorocaba,SP
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,-20.83620882180299,-49.38807095699605,sao jose do rio preto,SP
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,-20.814771998995393,-49.50692752488179,mirassol,SP
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,-23.560420707901525,-46.77789975633018,osasco,SP
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,-21.136388018041888,-42.399282851834,muriae,MG
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,-23.564504609380947,-46.652792655953206,sao paulo,SP
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,-23.513042100765297,-46.65199446742354,sao paulo,SP
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,-29.885329953059237,-51.17823714857105,canoas,RS
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,-22.935058480174078,-43.333594070428546,rio de janeiro,RJ
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,-23.719576291836965,-46.56475309248674,sao bernardo do campo,SP
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,-20.83204463656363,-49.353344803737485,sao jose do rio preto,SP
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,-22.507733189998785,-44.12954335242708,volta redonda,RJ
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,-23.431867474054958,-46.434923088301026,guarulhos,SP
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,-23.6191196479635,-46.638892604708964,sao paulo,SP
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,-23.54181228101085,-46.73068651777813,sao paulo,SP
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,-23.533374471737652,-46.73128132257116,sao paulo,SP
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,-23.721614977225553,-46.7017825002926,sao paulo,SP
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,-23.62057801188255,-46.5274097864033,santo andre,SP
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,-28.8019037608538,-51.28985837084383,ipe,RS
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,-23.536310405918027,-46.65711200863413,sao paulo,SP
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,-6.079137345909716,-37.51443645815574,messias targino,RN
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,-22.338529289758174,-43.12899883949998,petropolis,RJ
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,-23.54177865147579,-46.65242233963953,sao paulo,SP
391bbd13b6452244774beff1824006ed,13082,campinas,SP,-22.841108341963047,-47.10388889500998,campinas,SP
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,-23.49090034004066,-46.68212772492562,sao paulo,SP
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,-25.466933727604204,-49.22156689032487,curitiba,PR
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,-21.866032425983516,-47.4781017581213,porto ferreira,SP
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,-21.56054070769344,-45.431818374934245,varginha,MG
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,-19.891961626002015,-43.942380636668084,belo horizonte,MG
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,-30.00326017740812,-51.118735144263624,porto alegre,RS
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,-15.813120200273898,-48.06773447506374,brasilia,DF
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,-21.1728614527507,-47.82369973956137,ribeirao preto,SP
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,-22.86605277327737,-48.46069203327626,botucatu,SP
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,-25.476488477709093,-49.32116194845888,curitiba,PR
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,-23.537410323865345,-46.4665830677809,sao paulo,SP
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,-20.35420704341062,-40.703285268955995,domingos martins,ES
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,-22.924969862053615,-47.07428354596362,campinas,SP
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,-23.526008583418218,-46.53344298946832,sao paulo,SP
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,-19.748433127247832,-47.93624451081128,uberaba,MG
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,-22.112262423842854,-51.42117966623059,presidente prudente,SP
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,-23.54190585344045,-46.63508761691669,sao paulo,SP
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,-23.588614272951972,-46.543918198532445,sao paulo,SP
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,-19.506713154390685,-42.628614039650095,coronel fabriciano,MG
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,-23.592386803425217,-46.52581952770541,sao paulo,SP
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,-29.941081316868793,-51.10745666222594,cachoeirinha,RS
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,-23.52838382611642,-46.739954255326694,sao paulo,SP
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,-23.556190575040848,-46.56912835039078,sao paulo,SP
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,-23.66003087272816,-46.44151148849927,maua,SP
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,-22.872354587681084,-43.027432812835386,sao goncalo,RJ
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,-23.74089677212717,-46.555203353202636,sao bernardo do campo,SP
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,-20.818959233813953,-49.377346362257235,sao jose do rio preto,SP
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,-21.177709840485356,-47.76782007545163,ribeirao preto,SP
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,-22.7489466206339,-50.578951684465736,taruma,SP
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,-23.605905918512416,-46.661276579305856,sao paulo,SP
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,-22.211471483564306,-49.65862497197638,garca,SP
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,-23.48497650740309,-46.55173501816082,guarulhos,SP
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,-18.921397435860225,-48.32946334496327,uberlandia,MG
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,-22.600004259281896,-47.40712858731964,limeira,SP
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,-23.625475455621878,-46.61200044104113,sao paulo,SP
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,-23.67965711039978,-46.69141448992611,sao paulo,SP
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,-23.538432671918383,-46.586993819209084,sao paulo,SP
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,-22.01327199468417,-47.41515436456504,pirassununga,SP
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,-23.520110678826004,-46.585240043057325,sao paulo,SP
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,-23.561189658844302,-46.4744858431001,sao paulo,SP
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,-23.5027546265632,-47.43045059256107,sorocaba,SP
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,-23.5027546265632,-47.43045059256107,sorocaba,SP
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,-23.613258022164974,-46.68995373230165,sao paulo,SP
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,-19.838414207271068,-43.91567119293642,belo horizonte,MG
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,-21.201064692224882,-47.80236637602176,ribeirao preto,SP
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,-22.924969862053615,-47.07428354596362,campinas,SP
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,-23.396334781814467,-46.314705695414155,aruja,SP
c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,-23.496211310932598,-46.62282500873062,sao paulo,SP
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,-16.71002207103072,-49.26658700280381,goiania,GO
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,-22.033506163362237,-47.908924834284264,sao carlos,SP
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,-23.528921138302913,-46.66643724514499,sao paulo,SP
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,-23.56275648502631,-46.539130233721046,sao paulo,SP
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,-24.96646635994288,-53.46672976531582,cascavel,PR
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,-23.475983214969727,-46.58190463603528,sao paulo,SP
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,-19.946634191819108,-43.92852281029642,belo horizonte,MG
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,-23.012719917722833,-44.53711953004649,angra dos reis,RJ
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,-22.906374170614942,-43.566410061329776,rio de janeiro,RJ
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,-23.428319760676168,-51.95833421266876,maringa,PR
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,-23.540539029037912,-46.31794954369798,suzano,SP
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,-23.72523110437849,-46.582035021221365,sao bernardo do campo,SP
d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,CE,-7.214522842391537,-39.30961254620596,juazeiro do norte,CE
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,-23.56992184763031,-46.559308759694915,sao paulo,SP
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,-20.16210914638635,-44.90191602362891,divinopolis,MG
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,-27.221224290121654,-49.731481761265776,laurentino,SC
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP,-23.609451894779582,-46.917533310850175,cotia,SP
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,-23.570556985026897,-46.55585347909131,sao paulo,SP
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,-23.55188165773143,-46.640727972716256,sao paulo,SP
a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,-29.035257065411393,-51.183154546287696,flores da cunha,RS
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,-28.231882617674767,-48.67933195388163,imbituba,SC
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,-26.48129391902795,-49.058517578119535,jaragua do sul,SC
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,-23.31108343286346,-51.13491705629724,londrina,PR
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,-29.68780422662315,-51.467963988245124,montenegro,RS
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,-22.903063100942575,-43.18298926875737,rio de janeiro,RJ
a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,-23.57999807539269,-46.53127968561287,sao paulo,SP
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,-25.43719609261135,-49.332558792175945,curitiba,PR
9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP,-23.51476791010142,-46.50250781663177,sao paulo,SP
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,-23.569465190152844,-51.46762547683917,apucarana,PR
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,-23.507787143908224,-46.567467709487815,sao paulo,SP
0bb27263628258b8111a0262769fa9db,3077,sao paulo,SP,-23.531680926472,-46.580702146286285,sao paulo,SP
08061dc0fc165ed41288cc7acde738ee,6036,osasco,SP,-23.55807593943666,-46.776020963910796,osasco,SP
4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP,-23.542073101813642,-46.691757669424845,sao paulo,SP
f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP,-23.606375444414635,-46.73749142075063,sao paulo,SP
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA,-12.982806089337007,-38.458086235346315,salvador,BA
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,-23.602304204155438,-46.75599818781657,taboao da serra,SP
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,-23.540171867461595,-46.59168777265856,sao paulo,SP
0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,SP,-21.866032425983516,-47.4781017581213,porto ferreira,SP
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP,-20.248446312480418,-47.476741704155444,pedregulho,SP
e174dc2de86d60fee178170a154c05e7,9210,santo andre,SP,-23.63738184885248,-46.52809787861086,santo andre,SP
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS,-29.684330843096387,-51.09298402937747,novo hamburgo,RS
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG,-19.917826028188394,-43.942417941975386,belo horizonte,MG
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP,-22.614621137795265,-46.709593428612386,serra negra,SP
377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR,-25.5624037594301,-49.171162377895335,sao jose dos pinhais,PR
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP,-23.535671151861834,-46.20113833469229,mogi das cruzes,SP
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS,-29.34114246818455,-49.74491959115231,torres,RS
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,-10.913110813044037,-37.0617440450815,aracaju,SE
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,-22.555991404059693,-47.42206037839757,limeira,SP
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,-26.94374934078652,-48.72163589675504,itajai,SC
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,-27.678198545039596,-48.687096816464226,palhoca,SC
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR,-25.561713581369546,-49.2808171144202,curitiba,PR
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS,-29.178216467446862,-51.14868438613908,caxias do sul,RS
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP,-23.491954685851887,-46.38006396693794,sao paulo,SP
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,-26.47103678845183,-49.11565414149591,jaragua do sul,SC
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP,-23.547582300496124,-46.58295189254021,sao paulo,SP
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR,-25.429632416666802,-49.26131687338103,curitiba,PR
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,-17.732005370360085,-46.16588731423498,joao pinheiro,MG
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP,-23.641860793712095,-46.5007280723824,santo andre,SP
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,-23.427901225690107,-51.42388542180935,arapongas,PR
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP,-20.91711533777068,-49.45081883954137,bady bassitt,SP
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC,-26.877298283986775,-49.081445858810056,blumenau,SC
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP,-23.527982062237164,-46.5497798081928,sao paulo,SP
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT,-11.83455242799876,-55.50810988391814,sinop,MT
a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP,-23.499143398150068,-46.48329854879862,sao paulo,SP
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP,-23.0863391564841,-47.21688683643498,indaiatuba,SP
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,-22.197206766114302,-49.95219526811751,marilia,SP
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR,-25.382309816870258,-51.45456651508261,guarapuava,PR
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,-25.544521880722883,-49.36104447895513,araucaria,PR
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS,-29.919402974839496,-51.14505892899358,canoas,RS
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,-22.60144304535506,-48.807104104547435,lencois paulista,SP
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS,-29.190856266477073,-51.23023949816572,caxias do sul,RS
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG,-21.75734753091001,-43.35406013626351,juiz de fora,MG
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP,-23.024280905181556,-45.55908211584209,taubate,SP
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP,-23.44882068441022,-46.7287636262974,sao paulo,SP
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,-27.54287971138869,-48.633426145173786,sao jose,SC
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES,-20.258920613108977,-40.26756763394884,vitoria,ES
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,sao paulo,SP,-23.584994977556416,-46.5558838612949,sao paulo,SP
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP,-23.47198839337584,-46.52530159347152,guarulhos,SP
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP,-20.892832077005902,-47.585039751459725,batatais,SP
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS,-29.17782368522574,-51.17328050719071,caxias do sul,RS
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG,-19.636520104484408,-43.89965142692265,lagoa santa,MG
180c3376aff0e43dd5788709df48a843,9911,sao paulo,SP,-23.689282735863,-46.61971483359875,diadema,SP
b4b447d715f9ab302a188fb43d3e96b3,4711,sao paulo,SP,-23.627289256892848,-46.70094897060515,sao paulo,SP
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,SC,-27.09944773836892,-52.610097129674116,chapeco,SC
f4c4daa86e30c7e5a553a8d518ac03a5,85801,cascavel,PR,-24.95918428429227,-53.462644000056976,cascavel,PR
